default.truck_mileage.truckid,default.truck_mileage.driverid,default.truck_mileage.rdate,default.truck_mileage.miles,default.truck_mileage.gas,default.truck_mileage.mpg
A62,A62,jan13,11059,2150,5.14372093023
A62,A62,dec12,14810,2962,5.0
A62,A62,nov12,12592,2200,5.72363636364
A62,A62,oct12,9809,2162,4.53700277521
A62,A62,sep12,15425,3304,4.66858353511
A62,A62,aug12,11230,2296,4.89111498258
A62,A62,jul12,10386,2155,4.81948955916
A62,A62,jun12,12270,2303,5.32783326096
A62,A62,may12,10897,2141,5.08967772069
A62,A62,apr12,9671,1945,4.97223650386
A62,A62,mar12,13308,2768,4.80780346821
A62,A62,feb12,9178,1928,4.76037344398
A62,A62,jan12,8882,2025,4.38617283951
A62,A62,dec11,14793,2965,4.9892074199
A62,A62,nov11,8685,1908,4.55188679245
A62,A62,oct11,10143,1867,5.43277986074
A62,A62,sep11,14278,3105,4.59838969404
A62,A62,aug11,12803,2382,5.37489504618
A62,A62,jul11,12259,2594,4.72590593678
A62,A62,jun11,9561,1806,5.29401993355
A62,A62,may11,8458,1806,4.68327796235
A62,A62,apr11,12043,1806,6.66832779623
A62,A62,mar11,13071,1806,7.23754152824
A62,A62,feb11,12888,1806,7.13621262458
A62,A62,jan11,11849,1806,6.56090808416
A62,A62,dec10,10130,1806,5.60908084164
A62,A62,nov10,10099,1806,5.5919158361
A62,A62,oct10,9999,1806,5.5365448505
A62,A62,sep10,11877,1806,6.57641196013
A62,A62,aug10,13327,1806,7.37929125138
A62,A62,jul10,13421,1806,7.43133997785
A62,A62,jun10,15713,1806,8.70044296788
A62,A62,may10,10222,1806,5.66002214839
A62,A62,apr10,14009,1806,7.7569213732
A62,A62,mar10,9116,1806,5.04761904762
A62,A62,feb10,8786,1806,4.86489479513
A62,A62,jan10,8777,1806,4.85991140642
A62,A62,dec09,9890,1806,5.47619047619
A62,A62,nov09,9830,1806,5.44296788483
A62,A62,oct09,12770,1806,7.07087486157
A62,A62,sep09,11477,1806,6.35492801772
A62,A62,aug09,10522,1806,5.8261351052
A62,A62,jul09,14934,1806,8.26910299003
A62,A62,jun09,9697,1806,5.36932447398
A62,A62,may09,13598,1806,7.52934662237
A62,A62,apr09,13391,1806,7.41472868217
A62,A62,mar09,8689,1806,4.81118493909
A62,A62,feb09,13652,1806,7.5592469546
A62,A62,jan09,14614,1806,8.0919158361
A63,A63,jun13,13364,2747,4.86494357481
A63,A63,may13,10325,2124,4.86111111111
A63,A63,apr13,10789,2205,4.89297052154
A63,A63,mar13,12599,2243,5.61703076237
A63,A63,feb13,14505,2958,4.90365111562
A63,A63,jan13,10656,2036,5.23379174853
A63,A63,dec12,13326,2370,5.62278481013
A63,A63,nov12,10804,1847,5.84948565241
A63,A63,oct12,12820,2359,5.43450614667
A63,A63,sep12,12495,2479,5.04033884631
A63,A63,aug12,14558,3226,4.51270923745
A63,A63,jul12,14273,3032,4.70745382586
A63,A63,jun12,14278,3096,4.61175710594
A63,A63,may12,8949,1894,4.72492080253
A63,A63,apr12,13459,2873,4.68465019144
A63,A63,mar12,12684,2387,5.3137829912
A63,A63,feb12,10233,1773,5.77157360406
A63,A63,jan12,8821,1995,4.42155388471
A63,A63,dec11,13551,2512,5.39450636943
A63,A63,nov11,12860,2561,5.02147598594
A63,A63,oct11,14033,2951,4.75533717384
A63,A63,sep11,11188,1920,5.82708333333
A63,A63,aug11,9035,2014,4.48609731877
A63,A63,jul11,8502,1848,4.60064935065
A63,A63,jun11,9961,2339,4.25865754596
A63,A63,may11,11103,2339,4.74690038478
A63,A63,apr11,13792,2339,5.89653698162
A63,A63,mar11,10752,2339,4.59683625481
A63,A63,feb11,8126,2339,3.4741342454
A63,A63,jan11,9787,2339,4.18426678068
A63,A63,dec10,12505,2339,5.34630183839
A63,A63,nov10,12966,2339,5.54339461308
A63,A63,oct10,12134,2339,5.18768704575
A63,A63,sep10,11825,2339,5.0555793074
A63,A63,aug10,10321,2339,4.41256947413
A63,A63,jul10,9095,2339,3.88841385207
A63,A63,jun10,8684,2339,3.71269773407
A63,A63,may10,11477,2339,4.90679777683
A63,A63,apr10,12912,2339,5.52030782386
A63,A63,mar10,13211,2339,5.64814023087
A63,A63,feb10,11681,2339,4.99401453613
A63,A63,jan10,10124,2339,4.32834544677
A63,A63,dec09,11836,2339,5.06028217187
A63,A63,nov09,12121,2339,5.18212911501
A63,A63,oct09,10754,2339,4.59769132108
A63,A63,sep09,10832,2339,4.63103890552
A63,A63,aug09,9077,2339,3.88071825566
A63,A63,jul09,10603,2339,4.53313381787
A63,A63,jun09,13132,2339,5.6143651133
A63,A63,may09,10289,2339,4.39888841385
A63,A63,apr09,15317,2339,6.54852501069
A63,A63,mar09,12814,2339,5.47840957674
A63,A63,feb09,11353,2339,4.85378366823
A63,A63,jan09,9893,2339,4.22958529286
A64,A64,jun13,11865,2230,5.32062780269
A64,A64,may13,10590,2111,5.01657981999
A64,A64,apr13,10101,2107,4.79401993355
A64,A64,mar13,10231,2094,4.8858643744
A64,A64,feb13,13989,2988,4.68172690763
A64,A64,jan13,8993,1568,5.73533163265
A64,A64,dec12,13851,2745,5.04590163934
A64,A64,nov12,10306,1980,5.20505050505
A64,A64,oct12,11802,2373,4.97345132743
A64,A64,sep12,11120,2232,4.98207885305
A64,A64,aug12,13036,3047,4.27830653101
A64,A64,jul12,13412,2552,5.25548589342
A64,A64,jun12,11779,2716,4.33689248895
A64,A64,may12,10329,1836,5.62581699346
A64,A64,apr12,8573,1907,4.49554273728
A64,A64,mar12,10202,2271,4.49229414355
A64,A64,feb12,14491,2653,5.46211835658
A64,A64,jan12,8378,1691,4.95446481372
A64,A64,dec11,10990,2162,5.08325624422
A64,A64,nov11,12199,2499,4.88155262105
A64,A64,oct11,11364,2758,4.12037708484
A64,A64,sep11,14277,3053,4.6763838847
A64,A64,aug11,13728,2953,4.64883169658
A64,A64,jul11,12433,2725,4.56256880734
A64,A64,jun11,9937,2526,3.93388756928
A64,A64,may11,12488,2526,4.94378463975
A64,A64,apr11,11540,2526,4.56848772763
A64,A64,mar11,12662,2526,5.0126682502
A64,A64,feb11,9735,2526,3.8539192399
A64,A64,jan11,11898,2526,4.71021377672
A64,A64,dec10,13313,2526,5.27038796516
A64,A64,nov10,11086,2526,4.38875692795
A64,A64,oct10,13125,2526,5.19596199525
A64,A64,sep10,12742,2526,5.04433887569
A64,A64,aug10,13532,2526,5.35708630245
A64,A64,jul10,15154,2526,5.99920823436
A64,A64,jun10,12625,2526,4.99802058591
A64,A64,may10,12742,2526,5.04433887569
A64,A64,apr10,13148,2526,5.20506730008
A64,A64,mar10,11002,2526,4.35550277118
A64,A64,feb10,10174,2526,4.02771179731
A64,A64,jan10,9837,2526,3.89429928741
A64,A64,dec09,13948,2526,5.52177355503
A64,A64,nov09,10650,2526,4.216152019
A64,A64,oct09,12527,2526,4.95922406968
A64,A64,sep09,12892,2526,5.1037212985
A64,A64,aug09,11090,2526,4.39034045922
A64,A64,jul09,9299,2526,3.68131433096
A64,A64,jun09,14491,2526,5.73673792557
A64,A64,may09,12554,2526,4.96991290578
A64,A64,apr09,9901,2526,3.91963578781
A64,A64,mar09,12368,2526,4.8962787015
A64,A64,feb09,15064,2526,5.96357878068
A64,A64,jan09,12261,2526,4.8539192399
A65,A65,jun13,14214,2997,4.74274274274
A65,A65,may13,10912,1864,5.85407725322
A65,A65,apr13,11501,2454,4.68663406683
A65,A65,mar13,11506,2700,4.26148148148
A65,A65,feb13,11595,2228,5.20421903052
A65,A65,jan13,10240,2057,4.9781234808
A65,A65,dec12,14308,2943,4.86170574244
A65,A65,nov12,11027,2091,5.27355332377
A65,A65,oct12,12562,2589,4.85206643492
A65,A65,sep12,12623,2807,4.49697185607
A65,A65,aug12,12535,3075,4.07642276423
A65,A65,jul12,15191,2925,5.1935042735
A65,A65,jun12,9533,1848,5.15854978355
A65,A65,may12,8921,2111,4.22595926101
A65,A65,apr12,14224,2870,4.95609756098
A65,A65,mar12,8842,1774,4.98421645998
A65,A65,feb12,8917,1639,5.44051250763
A65,A65,jan12,9882,1932,5.1149068323
A65,A65,dec11,14345,3060,4.68790849673
A65,A65,nov11,12090,2314,5.22471910112
A65,A65,oct11,13171,2595,5.07552986513
A65,A65,sep11,13852,2836,4.88434414669
A65,A65,aug11,15430,3558,4.33670601461
A65,A65,jul11,11420,2391,4.77624424927
A65,A65,jun11,9914,2844,3.48593530239
A65,A65,may11,12359,2844,4.34563994374
A65,A65,apr11,12201,2844,4.29008438819
A65,A65,mar11,11289,2844,3.9694092827
A65,A65,feb11,13841,2844,4.86673699015
A65,A65,jan11,9481,2844,3.33368495077
A65,A65,dec10,11796,2844,4.14767932489
A65,A65,nov10,9967,2844,3.50457102672
A65,A65,oct10,13534,2844,4.75879043601
A65,A65,sep10,9664,2844,3.39803094233
A65,A65,aug10,11553,2844,4.06223628692
A65,A65,jul10,10232,2844,3.59774964838
A65,A65,jun10,10959,2844,3.85337552743
A65,A65,may10,13482,2844,4.74050632911
A65,A65,apr10,13002,2844,4.57172995781
A65,A65,mar10,11714,2844,4.1188466948
A65,A65,feb10,12792,2844,4.49789029536
A65,A65,jan10,9464,2844,3.32770745429
A65,A65,dec09,13436,2844,4.72433192686
A65,A65,nov09,15225,2844,5.35337552743
A65,A65,oct09,9897,2844,3.47995780591
A65,A65,sep09,15294,2844,5.3776371308
A65,A65,aug09,15372,2844,5.40506329114
A65,A65,jul09,11615,2844,4.08403656821
A65,A65,jun09,15373,2844,5.40541490858
A65,A65,may09,13573,2844,4.77250351617
A65,A65,apr09,13018,2844,4.57735583685
A65,A65,mar09,10937,2844,3.84563994374
A65,A65,feb09,15309,2844,5.38291139241
A65,A65,jan09,13779,2844,4.84493670886
A66,A66,jun13,12719,2718,4.67954378219
A66,A66,may13,10120,2159,4.68735525706
A66,A66,apr13,11608,2331,4.97983697984
A66,A66,mar13,10458,1984,5.27116935484
A66,A66,feb13,11718,2160,5.425
A66,A66,jan13,8952,1673,5.35086670652
A66,A66,dec12,15176,3654,4.15325670498
A66,A66,nov12,10195,1894,5.38278775079
A66,A66,oct12,13011,2554,5.09436178543
A66,A66,sep12,13960,2990,4.66889632107
A66,A66,aug12,12550,2310,5.4329004329
A66,A66,jul12,9062,1756,5.16059225513
A66,A66,jun12,9981,1822,5.47804610318
A66,A66,may12,13390,2613,5.12437810945
A66,A66,apr12,10369,2049,5.06051732552
A66,A66,mar12,13501,2673,5.05087916199
A66,A66,feb12,13311,2675,4.97607476636
A66,A66,jan12,10940,2090,5.23444976077
A66,A66,dec11,9780,1914,5.10971786834
A66,A66,nov11,9692,1993,4.863020572
A66,A66,oct11,14119,2490,5.6702811245
A66,A66,sep11,13949,2969,4.69821488717
A66,A66,aug11,13913,2633,5.28408659324
A66,A66,jul11,14661,3046,4.81319763624
A66,A66,jun11,12906,2181,5.91746905089
A66,A66,may11,10429,2181,4.78175149014
A66,A66,apr11,14278,2181,6.54653828519
A66,A66,mar11,15622,2181,7.16276937185
A66,A66,feb11,11065,2181,5.07336084365
A66,A66,jan11,13572,2181,6.22283356259
A66,A66,dec10,15027,2181,6.88995873453
A66,A66,nov10,15272,2181,7.00229252636
A66,A66,oct10,11603,2181,5.32003668042
A66,A66,sep10,10814,2181,4.95827602017
A66,A66,aug10,10756,2181,4.93168271435
A66,A66,jul10,14247,2181,6.53232462173
A66,A66,jun10,12406,2181,5.68821641449
A66,A66,may10,12136,2181,5.56441999083
A66,A66,apr10,12124,2181,5.55891792756
A66,A66,mar10,10545,2181,4.83493810179
A66,A66,feb10,10194,2181,4.67400275103
A66,A66,jan10,11358,2181,5.20770288858
A66,A66,dec09,14579,2181,6.68454837231
A66,A66,nov09,14063,2181,6.44795965154
A66,A66,oct09,9327,2181,4.2764786795
A66,A66,sep09,15091,2181,6.91930307199
A66,A66,aug09,9365,2181,4.29390187987
A66,A66,jul09,10169,2181,4.66254011921
A66,A66,jun09,13218,2181,6.06052269601
A66,A66,may09,10751,2181,4.92939018799
A66,A66,apr09,13957,2181,6.39935809262
A66,A66,mar09,9959,2181,4.56625401192
A66,A66,feb09,14330,2181,6.57038055938
A66,A66,jan09,14115,2181,6.47180192572
A67,A67,jun13,12458,2460,5.06422764228
A67,A67,may13,10230,1884,5.42993630573
A67,A67,apr13,10443,2161,4.83248496067
A67,A67,mar13,12740,2824,4.51133144476
A67,A67,feb13,8927,1975,4.52
A67,A67,jan13,13632,2488,5.47909967846
A67,A67,dec12,9894,1898,5.21285563751
A67,A67,nov12,11372,2379,4.78015973098
A67,A67,oct12,13197,2506,5.26616121309
A67,A67,sep12,10528,2186,4.81610247027
A67,A67,aug12,9783,1678,5.83015494636
A67,A67,jul12,11800,2498,4.72377902322
A67,A67,jun12,13444,3016,4.4575596817
A67,A67,may12,10738,2107,5.09634551495
A67,A67,apr12,10707,1997,5.36154231347
A67,A67,mar12,13513,2802,4.82262669522
A67,A67,feb12,11680,2480,4.70967741935
A67,A67,jan12,9689,1865,5.19517426273
A67,A67,dec11,11274,2554,4.41425215348
A67,A67,nov11,13410,2494,5.37690457097
A67,A67,oct11,15044,3112,4.83419023136
A67,A67,sep11,15263,3088,4.94268134715
A67,A67,aug11,10682,2013,5.30650769995
A67,A67,jul11,12656,2618,4.83422459893
A67,A67,jun11,9500,1934,4.91209927611
A67,A67,may11,14003,1934,7.24043433299
A67,A67,apr11,11165,1934,5.77300930714
A67,A67,mar11,12318,1934,6.36918304033
A67,A67,feb11,15321,1934,7.92192347466
A67,A67,jan11,11183,1934,5.78231644261
A67,A67,dec10,10870,1934,5.62047569804
A67,A67,nov10,15739,1934,8.13805584281
A67,A67,oct10,12385,1934,6.4038262668
A67,A67,sep10,14252,1934,7.36918304033
A67,A67,aug10,10910,1934,5.6411582213
A67,A67,jul10,11030,1934,5.70320579111
A67,A67,jun10,11216,1934,5.7993795243
A67,A67,may10,10269,1934,5.30972078594
A67,A67,apr10,12340,1934,6.38055842813
A67,A67,mar10,15083,1934,7.79886246122
A67,A67,feb10,9133,1934,4.72233712513
A67,A67,jan10,10021,1934,5.18148914168
A67,A67,dec09,13759,1934,7.11427094105
A67,A67,nov09,12425,1934,6.42450879007
A67,A67,oct09,11650,1934,6.02378490176
A67,A67,sep09,11438,1934,5.91416752844
A67,A67,aug09,10586,1934,5.47362978283
A67,A67,jul09,13466,1934,6.96277145812
A67,A67,jun09,11897,1934,6.15149948294
A67,A67,may09,12919,1934,6.67993795243
A67,A67,apr09,13843,1934,7.15770423992
A67,A67,mar09,11285,1934,5.83505687694
A67,A67,feb09,11117,1934,5.74819027921
A67,A67,jan09,13707,1934,7.08738366081
A68,A68,jun13,11411,2164,5.27310536044
A68,A68,may13,14098,2773,5.08402452218
A68,A68,apr13,9503,2139,4.44273024778
A68,A68,mar13,13781,2820,4.88687943262
A68,A68,feb13,13126,3125,4.20032
A68,A68,jan13,13550,2683,5.05031680954
A68,A68,dec12,10029,2348,4.27129471891
A68,A68,nov12,14618,2929,4.9907818368
A68,A68,oct12,13024,2616,4.97859327217
A68,A68,sep12,13591,2413,5.63240779113
A68,A68,aug12,13586,2959,4.59141601893
A68,A68,jul12,14001,2856,4.90231092437
A68,A68,jun12,14155,2671,5.2995132909
A68,A68,may12,11190,2214,5.05420054201
A68,A68,apr12,12237,2294,5.33435047951
A68,A68,mar12,14041,2970,4.72760942761
A68,A68,feb12,11731,2298,5.10487380331
A68,A68,jan12,11589,2472,4.68810679612
A68,A68,dec11,14470,2906,4.97935306263
A68,A68,nov11,11096,2418,4.58891645988
A68,A68,oct11,13453,2692,4.99739970282
A68,A68,sep11,11434,2257,5.06601683651
A68,A68,aug11,11972,2427,4.93283889576
A68,A68,jul11,10110,1942,5.20597322348
A68,A68,jun11,10901,2254,4.83629103815
A68,A68,may11,14375,2254,6.37755102041
A68,A68,apr11,10462,2254,4.64152617569
A68,A68,mar11,13138,2254,5.82874889086
A68,A68,feb11,14668,2254,6.50754214729
A68,A68,jan11,13467,2254,5.97471162378
A68,A68,dec10,14432,2254,6.40283939663
A68,A68,nov10,13951,2254,6.18944099379
A68,A68,oct10,14812,2254,6.57142857143
A68,A68,sep10,11642,2254,5.16503992902
A68,A68,aug10,12234,2254,5.42768411713
A68,A68,jul10,11269,2254,4.99955634428
A68,A68,jun10,15197,2254,6.74223602484
A68,A68,may10,13049,2254,5.7892635315
A68,A68,apr10,9584,2254,4.25199645075
A68,A68,mar10,10156,2254,4.5057675244
A68,A68,feb10,12545,2254,5.56566104703
A68,A68,jan10,12230,2254,5.42590949423
A68,A68,dec09,11691,2254,5.18677905945
A68,A68,nov09,10864,2254,4.8198757764
A68,A68,oct09,12207,2254,5.4157054126
A68,A68,sep09,10474,2254,4.64685004437
A68,A68,aug09,10316,2254,4.57675244011
A68,A68,jul09,12873,2254,5.71118012422
A68,A68,jun09,9396,2254,4.1685891748
A68,A68,may09,13061,2254,5.79458740018
A68,A68,apr09,15198,2254,6.74267968057
A68,A68,mar09,13310,2254,5.90505767524
A68,A68,feb09,10400,2254,4.61401952085
A68,A68,jan09,12391,2254,5.49733806566
A69,A69,jun13,12165,2231,5.45271178844
A69,A69,may13,10882,2393,4.54743000418
A69,A69,apr13,11019,2127,5.18053596615
A69,A69,mar13,12101,2392,5.05894648829
A69,A69,feb13,11111,2452,4.53140293638
A69,A69,jan13,12014,2631,4.56632459141
A69,A69,dec12,8813,1721,5.12085996514
A69,A69,nov12,8389,1942,4.31977342945
A69,A69,oct12,12859,2526,5.09065716548
A69,A69,sep12,9986,1987,5.02566683442
A69,A69,aug12,9722,2244,4.33244206774
A69,A69,jul12,12757,2508,5.086523126
A69,A69,jun12,13220,2447,5.40253371475
A69,A69,may12,12428,2334,5.32476435304
A69,A69,apr12,11865,2374,4.99789385004
A69,A69,mar12,11632,2540,4.57952755906
A69,A69,feb12,12409,2211,5.61239258254
A69,A69,jan12,11810,2290,5.15720524017
A69,A69,dec11,11513,2095,5.49546539379
A69,A69,nov11,10571,2356,4.48684210526
A69,A69,oct11,8318,1762,4.72077185017
A69,A69,sep11,12502,2395,5.22004175365
A69,A69,aug11,12403,2432,5.09991776316
A69,A69,jul11,11408,2361,4.83185091063
A69,A69,jun11,9530,2066,4.61277831559
A69,A69,may11,12959,2066,6.27250726041
A69,A69,apr11,12652,2066,6.12391093901
A69,A69,mar11,14190,2066,6.8683446273
A69,A69,feb11,11941,2066,5.77976766699
A69,A69,jan11,13932,2066,6.74346563408
A69,A69,dec10,10566,2066,5.1142303969
A69,A69,nov10,14349,2066,6.94530493708
A69,A69,oct10,11216,2066,5.42884801549
A69,A69,sep10,8598,2066,4.16166505324
A69,A69,aug10,9940,2066,4.81122942885
A69,A69,jul10,10490,2066,5.07744433688
A69,A69,jun10,15398,2066,7.45304937076
A69,A69,may10,8576,2066,4.15101645692
A69,A69,apr10,14391,2066,6.96563407551
A69,A69,mar10,13903,2066,6.72942884802
A69,A69,feb10,9261,2066,4.4825750242
A69,A69,jan10,13843,2066,6.70038722168
A69,A69,dec09,12726,2066,6.15972894482
A69,A69,nov09,11104,2066,5.37463697967
A69,A69,oct09,14651,2066,7.09148112294
A69,A69,sep09,13493,2066,6.53097773475
A69,A69,aug09,14906,2066,7.21490803485
A69,A69,jul09,10425,2066,5.04598257502
A69,A69,jun09,9522,2066,4.60890609874
A69,A69,may09,13352,2066,6.46272991288
A69,A69,apr09,14388,2066,6.96418199419
A69,A69,mar09,8736,2066,4.2284607938
A69,A69,feb09,14033,2066,6.79235237173
A69,A69,jan09,12155,2066,5.88334946757
A70,A70,jun13,13148,2665,4.93358348968
A70,A70,may13,13710,3039,4.51135241856
A70,A70,apr13,11426,2266,5.04236540159
A70,A70,mar13,10773,1997,5.39459188783
A70,A70,feb13,11701,2097,5.57987601335
A70,A70,jan13,13249,2773,4.77785791561
A70,A70,dec12,10367,1812,5.72130242826
A70,A70,nov12,11379,1996,5.70090180361
A70,A70,oct12,13379,2590,5.16563706564
A70,A70,sep12,10349,1821,5.68314113125
A70,A70,aug12,9048,1688,5.36018957346
A70,A70,jul12,9441,2134,4.42408622306
A70,A70,jun12,12832,2974,4.31472763954
A70,A70,may12,13080,2665,4.90806754221
A70,A70,apr12,13044,2515,5.18648111332
A70,A70,mar12,12408,2335,5.31391862955
A70,A70,feb12,11877,2398,4.95287739783
A70,A70,jan12,13856,3244,4.27127003699
A70,A70,dec11,14894,3310,4.4996978852
A70,A70,nov11,14728,3092,4.76326002587
A70,A70,oct11,9116,1926,4.73312564901
A70,A70,sep11,11803,2469,4.78047792629
A70,A70,aug11,13562,2958,4.58485463151
A70,A70,jul11,10669,2099,5.08289661744
A70,A70,jun11,9184,2306,3.98265394623
A70,A70,may11,14149,2306,6.13573287077
A70,A70,apr11,12751,2306,5.52948829141
A70,A70,mar11,12070,2306,5.23417172593
A70,A70,feb11,9050,2306,3.92454466609
A70,A70,jan11,15278,2306,6.62532523851
A70,A70,dec10,14470,2306,6.2749349523
A70,A70,nov10,12877,2306,5.5841283608
A70,A70,oct10,10899,2306,4.72636600173
A70,A70,sep10,9500,2306,4.11968777103
A70,A70,aug10,11094,2306,4.81092801388
A70,A70,jul10,14071,2306,6.10190806592
A70,A70,jun10,11244,2306,4.87597571552
A70,A70,may10,10963,2306,4.75411968777
A70,A70,apr10,15806,2306,6.85429314831
A70,A70,mar10,11969,2306,5.19037294016
A70,A70,feb10,10937,2306,4.74284475282
A70,A70,jan10,13786,2306,5.97831743278
A70,A70,dec09,12749,2306,5.52862098873
A70,A70,nov09,8672,2306,3.76062445794
A70,A70,oct09,10517,2306,4.5607111882
A70,A70,sep09,12577,2306,5.4540329575
A70,A70,aug09,9151,2306,3.96834345186
A70,A70,jul09,10644,2306,4.61578490893
A70,A70,jun09,11437,2306,4.95967042498
A70,A70,may09,11255,2306,4.88074588031
A70,A70,apr09,12746,2306,5.52732003469
A70,A70,mar09,8218,2306,3.56374674761
A70,A70,feb09,8840,2306,3.83347788378
A70,A70,jan09,10043,2306,4.355160451
A71,A71,jun13,11371,2239,5.07860652077
A71,A71,may13,13463,2553,5.27340383862
A71,A71,apr13,15145,3102,4.88233397808
A71,A71,mar13,14765,3004,4.91511318242
A71,A71,feb13,14529,3123,4.65225744476
A71,A71,jan13,11500,2726,4.21863536317
A71,A71,dec12,13675,2538,5.38810086682
A71,A71,nov12,9750,1951,4.99743721169
A71,A71,oct12,10024,1946,5.15107913669
A71,A71,sep12,8784,1708,5.14285714286
A71,A71,aug12,14932,3197,4.67062871442
A71,A71,jul12,13916,2464,5.64772727273
A71,A71,jun12,12597,2596,4.85246533128
A71,A71,may12,12293,2713,4.53114633247
A71,A71,apr12,10274,2099,4.89471176751
A71,A71,mar12,13146,2614,5.02907421576
A71,A71,feb12,10569,2552,4.14145768025
A71,A71,jan12,13687,2545,5.37799607073
A71,A71,dec11,14369,2852,5.03821879383
A71,A71,nov11,10476,1864,5.62017167382
A71,A71,oct11,13428,3025,4.43900826446
A71,A71,sep11,12833,3149,4.07526198793
A71,A71,aug11,13351,2875,4.64382608696
A71,A71,jul11,9074,1825,4.97205479452
A71,A71,jun11,12512,2840,4.40563380282
A71,A71,may11,11944,2840,4.20563380282
A71,A71,apr11,12028,2840,4.23521126761
A71,A71,mar11,13413,2840,4.72288732394
A71,A71,feb11,10400,2840,3.66197183099
A71,A71,jan11,15427,2840,5.43204225352
A71,A71,dec10,9774,2840,3.44154929577
A71,A71,nov10,14253,2840,5.01866197183
A71,A71,oct10,12637,2840,4.44964788732
A71,A71,sep10,11529,2840,4.05950704225
A71,A71,aug10,15898,2840,5.59788732394
A71,A71,jul10,10900,2840,3.83802816901
A71,A71,jun10,15021,2840,5.28908450704
A71,A71,may10,10320,2840,3.6338028169
A71,A71,apr10,14205,2840,5.00176056338
A71,A71,mar10,11848,2840,4.17183098592
A71,A71,feb10,15267,2840,5.37570422535
A71,A71,jan10,12396,2840,4.36478873239
A71,A71,dec09,11510,2840,4.05281690141
A71,A71,nov09,13883,2840,4.88838028169
A71,A71,oct09,9737,2840,3.42852112676
A71,A71,sep09,11762,2840,4.14154929577
